username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Poomps1;2017-12-11 16:06;0;0;"Driven by Miss Daisy #SaudiMovieTitles https:// twitter.com/awkwardmuslim/ status/940219339239841794 …";;;#SaudiMovieTitles;"940221317231636483";https://twitter.com/Poomps1/status/940221317231636483
_muhdazhar;2017-12-11 16:06;0;0;"Ramadhan Returns #SaudiMovieTitles";;;#SaudiMovieTitles;"940221254535016450";https://twitter.com/_muhdazhar/status/940221254535016450
sunnyaneel1;2017-12-11 16:06;1;0;"My big fat Saudi wedding #saudimovietitles";;;#saudimovietitles;"940221253331439616";https://twitter.com/sunnyaneel1/status/940221253331439616
Poomps1;2017-12-11 16:05;0;0;"Batman Reforms #SaudiMovieTitles https:// twitter.com/awkwardmuslim/ status/940219339239841794 …";;;#SaudiMovieTitles;"940221064382103552";https://twitter.com/Poomps1/status/940221064382103552
bgvalkyahoocom1;2017-12-11 16:05;0;0;"#SaudiMovieTitles first female driver in land";;;#SaudiMovieTitles;"940221010070134784";https://twitter.com/bgvalkyahoocom1/status/940221010070134784
AHM3TON28;2017-12-11 16:05;0;0;"Star Wars: The Shahaadah #SaudiMovieTitles";;;#SaudiMovieTitles;"940220989513916417";https://twitter.com/AHM3TON28/status/940220989513916417
BonsaiSky;2017-12-11 16:05;1;3;"Blazing Camel Saddles #SaudiMovieTitles";;;#SaudiMovieTitles;"940220959285444608";https://twitter.com/BonsaiSky/status/940220959285444608
JehanAraSultana;2017-12-11 16:05;0;1;"Man of Al-Hadid #SaudiMovieTitles";;;#SaudiMovieTitles;"940220943691022336";https://twitter.com/JehanAraSultana/status/940220943691022336
WangWingYay;2017-12-11 16:05;0;3;"#SaudiMovieTitles fifty shades of shawarmas";;;#SaudiMovieTitles;"940220926603464704";https://twitter.com/WangWingYay/status/940220926603464704
trckm;2017-12-11 16:05;0;0;"عسل محرم #اقترح_اسم_فلم_سعودي Sweet November #SaudiMovieTitles";;;# #SaudiMovieTitles;"940220876456423425";https://twitter.com/trckm/status/940220876456423425
anqaboot;2017-12-11 16:04;0;0;"Dark Night Qiyam #SaudiMovieTitles https:// twitter.com/ProteinShaykh/ status/940220185205764096 …";;;#SaudiMovieTitles;"940220860828352512";https://twitter.com/anqaboot/status/940220860828352512
anovaconsulting;2017-12-11 16:04;0;0;"The King and I #SaudiMovieTitles";;;#SaudiMovieTitles;"940220842541223941";https://twitter.com/anovaconsulting/status/940220842541223941
BonsaiSky;2017-12-11 16:04;4;10;"Jinnbusters #SaudiMovieTitles";;;#SaudiMovieTitles;"940220711301472257";https://twitter.com/BonsaiSky/status/940220711301472257
arafahmuz;2017-12-11 16:04;0;0;"RT AwkwardMuslim: Scarf-face #SaudiMovieTitles";;;#SaudiMovieTitles;"940220704200495104";https://twitter.com/arafahmuz/status/940220704200495104
sunnyaneel1;2017-12-11 16:04;0;0;"The Jihadi Begins #saudimovietitles";;;#saudimovietitles;"940220649708146688";https://twitter.com/sunnyaneel1/status/940220649708146688
Mishabolot;2017-12-11 16:03;0;0;"Train to Riyadh. #SaudiMovieTitles";;;#SaudiMovieTitles;"940220550827274240";https://twitter.com/Mishabolot/status/940220550827274240
AHM3TON28;2017-12-11 16:03;0;0;"Harry Potter: The Saahir #SaudiMovieTitles";;;#SaudiMovieTitles;"940220476688949248";https://twitter.com/AHM3TON28/status/940220476688949248
Mordisian;2017-12-11 16:02;0;2;"The Kingdom #SaudiMovieTitles #notAJoke";;;#SaudiMovieTitles #notAJoke;"940220335818809344";https://twitter.com/Mordisian/status/940220335818809344
MajidTweeps;2017-12-11 16:02;0;1;"Al-Baik A Love Story , 50 Shades Of Expats, Thalia a fairy Tale etc... #SaudiMovieTitles";;;#SaudiMovieTitles;"940220286649225216";https://twitter.com/MajidTweeps/status/940220286649225216
ProteinShaykh;2017-12-11 16:02;252;304;"Spider-Iman #SaudiMovieTitles https:// twitter.com/AwkwardMuslim/ status/940219339239841794 …";;;#SaudiMovieTitles;"940220185205764096";https://twitter.com/ProteinShaykh/status/940220185205764096
MadiiGujjar714;2017-12-11 16:01;0;0;"RT AwkwardMuslim: Scarf-face #SaudiMovieTitles #MadiGujjar";;;#SaudiMovieTitles #MadiGujjar;"940219962014273536";https://twitter.com/MadiiGujjar714/status/940219962014273536
SirTempo;2017-12-11 16:01;0;0;"Harry Potter and the Prince of Jnoub #SaudiMovieTitles";;;#SaudiMovieTitles;"940219885036146689";https://twitter.com/SirTempo/status/940219885036146689
RAMIXOLAND;2017-12-11 16:01;1;2;"Jumma Day Afternoon #SaudiMovieTitles";;;#SaudiMovieTitles;"940219884100816903";https://twitter.com/RAMIXOLAND/status/940219884100816903
BonsaiSky;2017-12-11 16:00;75;128;"Hairy Potter and the Sorcerer's Stone #SaudiMovieTitles pic.twitter.com/hpz9NFWJQI";;;#SaudiMovieTitles;"940219844955435009";https://twitter.com/BonsaiSky/status/940219844955435009
_muhdazhar;2017-12-11 16:00;2;2;"Iman Vs Nafsu: Dawn of Ramadhan #SaudiMovieTitles";;;#SaudiMovieTitles;"940219671176921088";https://twitter.com/_muhdazhar/status/940219671176921088
dir__business;2017-12-11 16:00;0;0;"32- #あなたが恋人に求める4つの事 33- #نيويورك 34- #بوتين 35- #DeAmigoSecretoQuero 36- #SaudiMovieTitles 37- #OnePlanetSummit http:// bit.ly/2j3OiYY";;;# # # #DeAmigoSecretoQuero #SaudiMovieTitles #OnePlanetSummit;"940219638016856065";https://twitter.com/dir__business/status/940219638016856065
Noorsnook;2017-12-11 15:59;1;6;"Lost in Transliteration #SaudiMovieTitles";;;#SaudiMovieTitles;"940219579967488000";https://twitter.com/Noorsnook/status/940219579967488000
SaudinAudi;2017-12-11 15:59;0;0;"Love and other Khajoors #SaudiMovieTitles";;;#SaudiMovieTitles;"940219502066880512";https://twitter.com/SaudinAudi/status/940219502066880512
sands_echo;2017-12-11 15:59;0;0;"مداهمة بياع #SaudiMovieTitles";;;#SaudiMovieTitles;"940219490004013056";https://twitter.com/sands_echo/status/940219490004013056
AwkwardMuslim;2017-12-11 15:58;87;158;"The Incredible Halaqah #SaudiMovieTitles";;;#SaudiMovieTitles;"940219339239841794";https://twitter.com/AwkwardMuslim/status/940219339239841794
SaudinAudi;2017-12-11 15:58;2;2;"American Shawarma #SaudiMovieTitles";;;#SaudiMovieTitles;"940219277398958080";https://twitter.com/SaudinAudi/status/940219277398958080
sands_echo;2017-12-11 15:58;0;0;"fast and furious طارة داخل الحارة #SaudiMovieTitles";;;#SaudiMovieTitles;"940219262702178305";https://twitter.com/sands_echo/status/940219262702178305
SaudinAudi;2017-12-11 15:58;0;1;"Ali Baba and 40 wives #SaudiMovieTitles";;;#SaudiMovieTitles;"940219132762558465";https://twitter.com/SaudinAudi/status/940219132762558465
kar_im_dashian;2017-12-11 15:57;0;0;"Cars (but the female characters are cut out) #SaudiMovieTitles";;;#SaudiMovieTitles;"940218960011816960";https://twitter.com/kar_im_dashian/status/940218960011816960
abdulsamad_26;2017-12-11 15:57;0;2;"There will be Oil #SaudiMovieTitles";;;#SaudiMovieTitles;"940218954257014784";https://twitter.com/abdulsamad_26/status/940218954257014784
_tuantanah;2017-12-11 15:57;0;2;"Lol terhibur baca tweets #SaudiMovieTitles";;;#SaudiMovieTitles;"940218877547442176";https://twitter.com/_tuantanah/status/940218877547442176
Noorsnook;2017-12-11 15:57;786;1108;"Snow White and the Seven Mahrams #SaudiMovieTitles";;;#SaudiMovieTitles;"940218876989603840";https://twitter.com/Noorsnook/status/940218876989603840
Erbdoul_ringim;2017-12-11 15:56;0;0;"The Iranians #SaudiMovieTitles";;;#SaudiMovieTitles;"940218861382782977";https://twitter.com/Erbdoul_ringim/status/940218861382782977
Shehabye;2017-12-11 15:56;0;0;"#SaudiMovieTitles #Albatthaa";;;#SaudiMovieTitles #Albatthaa;"940218846354530304";https://twitter.com/Shehabye/status/940218846354530304
AwkwardMuslim;2017-12-11 15:56;29;52;"Fiqh-t Club #SaudiMovieTitles";;;#SaudiMovieTitles;"940218726925897730";https://twitter.com/AwkwardMuslim/status/940218726925897730
kar_im_dashian;2017-12-11 15:56;0;0;"The Allah-father #SaudiMovieTitles";;;#SaudiMovieTitles;"940218686769594368";https://twitter.com/kar_im_dashian/status/940218686769594368
HackemSackem;2017-12-11 15:56;0;0;"Harry Potter and the Order of Allah #SaudiMovieTitles";;;#SaudiMovieTitles;"940218643308146688";https://twitter.com/HackemSackem/status/940218643308146688
Erbdoul_ringim;2017-12-11 15:56;0;0;"House of oil #SaudiMovieTitles";;;#SaudiMovieTitles;"940218614166192129";https://twitter.com/Erbdoul_ringim/status/940218614166192129
Soul_Dignified;2017-12-11 15:55;2;1;"50 shades of astaghfirullah #SaudiMovieTitles https:// twitter.com/ap/status/9401 43759425236992 …";;;#SaudiMovieTitles;"940218598185979905";https://twitter.com/Soul_Dignified/status/940218598185979905
SirTempo;2017-12-11 15:55;0;3;"Romeo & Bint Capulet #SaudiMovieTitles";;;#SaudiMovieTitles;"940218584382484481";https://twitter.com/SirTempo/status/940218584382484481
anovaconsulting;2017-12-11 15:55;0;1;"It’s close.. Bahrain Man #SaudiMovieTitles";;;#SaudiMovieTitles;"940218540522725381";https://twitter.com/anovaconsulting/status/940218540522725381
Fthom8TrTINOwIm;2017-12-11 15:55;0;0;"Desert Gump ! #SaudiMovieTitles";;;#SaudiMovieTitles;"940218445345439744";https://twitter.com/Fthom8TrTINOwIm/status/940218445345439744
M_saqib;2017-12-11 15:55;0;0;"Redemption of kharji #SaudiMovieTitles";;;#SaudiMovieTitles;"940218441000280064";https://twitter.com/M_saqib/status/940218441000280064
Erbdoul_ringim;2017-12-11 15:55;0;0;"Taif Nine-Nine #SaudiMovieTitles";;;#SaudiMovieTitles;"940218421714792448";https://twitter.com/Erbdoul_ringim/status/940218421714792448
dnmaish;2017-12-11 15:55;0;0;"#SaudiMovieTitles There Will be Camel blood";;;#SaudiMovieTitles;"940218402949484545";https://twitter.com/dnmaish/status/940218402949484545
SirTempo;2017-12-11 15:54;0;0;"Go West, Ibleese! #SaudiMovieTitles";;;#SaudiMovieTitles;"940218264512286721";https://twitter.com/SirTempo/status/940218264512286721
BonsaiSky;2017-12-11 15:54;33;66;"The Lord of the Kings #SaudiMovieTitles";;;#SaudiMovieTitles;"940218178046779392";https://twitter.com/BonsaiSky/status/940218178046779392
abdulsamad_26;2017-12-11 15:54;0;1;"The sound of Azaan #SaudiMovieTitles https:// twitter.com/awkwardmuslim/ status/940195644379160577 …";;;#SaudiMovieTitles;"940218132106428417";https://twitter.com/abdulsamad_26/status/940218132106428417
fenhenhouse;2017-12-11 15:53;0;0;"#SaudiMovieTitles Thawr";;;#SaudiMovieTitles;"940218042964959232";https://twitter.com/fenhenhouse/status/940218042964959232
Izaaaaaaaaan;2017-12-11 15:53;0;1;"When In Mecca. #saudimovietitles";;;#saudimovietitles;"940218022567878659";https://twitter.com/Izaaaaaaaaan/status/940218022567878659
Noorsnook;2017-12-11 15:53;1;7;"Jinnbusters #SaudiMovieTitles";;;#SaudiMovieTitles;"940217993115590656";https://twitter.com/Noorsnook/status/940217993115590656
TanjuTweet;2017-12-11 15:53;0;1;"Fear and Stoning in El Vegas! #SaudiMovieTitles";;;#SaudiMovieTitles;"940217976732684289";https://twitter.com/TanjuTweet/status/940217976732684289
Erbdoul_ringim;2017-12-11 15:53;0;0;"Jeedahtown #SaudiMovieTitles";;;#SaudiMovieTitles;"940217945313161217";https://twitter.com/Erbdoul_ringim/status/940217945313161217
bysrn25;2017-12-11 15:53;3;2;"Fasting and Sahoor: Mecca Drift #SaudiMovieTitles";;;#SaudiMovieTitles;"940217863377268736";https://twitter.com/bysrn25/status/940217863377268736
10AzizU;2017-12-11 15:52;1;0;"Sleppless in وادي الدواسر #SaudiMovieTitles";;;#SaudiMovieTitles;"940217785204072453";https://twitter.com/10AzizU/status/940217785204072453
just_hasif;2017-12-11 15:52;0;0;"The Dictator #SaudiMovieTitles";;;#SaudiMovieTitles;"940217691519852545";https://twitter.com/just_hasif/status/940217691519852545
Erbdoul_ringim;2017-12-11 15:52;0;0;"Riyadh Confidential #SaudiMovieTitles";;;#SaudiMovieTitles;"940217666622681088";https://twitter.com/Erbdoul_ringim/status/940217666622681088
abdulsamad_26;2017-12-11 15:51;0;0;"The Dark Abaya #SaudiMovieTitles";;;#SaudiMovieTitles;"940217572300955648";https://twitter.com/abdulsamad_26/status/940217572300955648
dnmaish;2017-12-11 15:51;0;1;"#SaudiMovieTitles Imama Mia";;;#SaudiMovieTitles;"940217554420744192";https://twitter.com/dnmaish/status/940217554420744192
fenhenhouse;2017-12-11 15:51;0;0;"#SaudiMovieTitles Haji Potter?";;;#SaudiMovieTitles;"940217503426469888";https://twitter.com/fenhenhouse/status/940217503426469888
anovaconsulting;2017-12-11 15:51;0;0;"muṭawwi inferno #SaudiMovieTitles";;;#SaudiMovieTitles;"940217457515655169";https://twitter.com/anovaconsulting/status/940217457515655169
Erbdoul_ringim;2017-12-11 15:51;0;0;"Paths to jannah #SaudiMovieTitles";;;#SaudiMovieTitles;"940217369028431873";https://twitter.com/Erbdoul_ringim/status/940217369028431873
yaraaaxoxo;2017-12-11 15:50;1;3;"Baba's Home 2 #SaudiMovieTitles";;;#SaudiMovieTitles;"940217311507681280";https://twitter.com/yaraaaxoxo/status/940217311507681280
dnmaish;2017-12-11 15:50;0;0;"#SaudiMovieTitles Desert Gump";;;#SaudiMovieTitles;"940217216410308608";https://twitter.com/dnmaish/status/940217216410308608
Alishba__;2017-12-11 15:50;0;0;"The Imam Masjid Redemption. #SaudiMovieTitles https:// twitter.com/AwkwardMuslim/ status/940215887335972864 …";;;#SaudiMovieTitles;"940217193681313792";https://twitter.com/Alishba__/status/940217193681313792
GipsyGurl;2017-12-11 15:49;0;0;"Memoirs of a Ghishwa #SaudiMovieTitles";;;#SaudiMovieTitles;"940217096570580992";https://twitter.com/GipsyGurl/status/940217096570580992
Erbdoul_ringim;2017-12-11 15:49;0;0;"Saving Sheikh Musa #SaudiMovieTitles";;;#SaudiMovieTitles;"940217015377190912";https://twitter.com/Erbdoul_ringim/status/940217015377190912
AwkwardMuslim;2017-12-11 15:49;31;53;"Backlava to the Future #SaudiMovieTitles";;;#SaudiMovieTitles;"940217006606995456";https://twitter.com/AwkwardMuslim/status/940217006606995456
GipsyGurl;2017-12-11 15:49;0;1;"The Grand Ritz Carlton Hotel #SaudiMovieTitles";;;#SaudiMovieTitles;"940216998763679744";https://twitter.com/GipsyGurl/status/940216998763679744
Mordisian;2017-12-11 15:49;35;81;"Habibi, where is my Ferrari. #SaudiMovieTitles";;;#SaudiMovieTitles;"940216960083640320";https://twitter.com/Mordisian/status/940216960083640320
bandaydaputtar;2017-12-11 15:49;0;1;"Chak de Saudia #SaudiMovieTitles";;;#SaudiMovieTitles;"940216929985363968";https://twitter.com/bandaydaputtar/status/940216929985363968
Oizq_;2017-12-11 15:49;1;0;"There will be great ideas In the near future؛ Will make a difference in his film revolution perhaps #SaudiMovieTitles";;;#SaudiMovieTitles;"940216924256063488";https://twitter.com/Oizq_/status/940216924256063488
GipsyGurl;2017-12-11 15:49;0;0;"How To Lose The Haya’a in Ten Minutes #SaudiMovieTitles";;;#SaudiMovieTitles;"940216918014865408";https://twitter.com/GipsyGurl/status/940216918014865408
M_saqib;2017-12-11 15:48;0;0;"War on the planet of the sheikhs #SaudiMovieTitles";;;#SaudiMovieTitles;"940216761768701952";https://twitter.com/M_saqib/status/940216761768701952
Kebi___;2017-12-11 15:48;0;0;"shawshank baklavar #SaudiMovieTitles";;;#SaudiMovieTitles;"940216662711721984";https://twitter.com/Kebi___/status/940216662711721984
Rasees;2017-12-11 15:48;4;3;"Juma’a-nji #SaudiMovieTitles";;;#SaudiMovieTitles;"940216627743875072";https://twitter.com/Rasees/status/940216627743875072
HackemSackem;2017-12-11 15:47;34;56;"The Hitchhiker's guide to Hajj #SaudiMovieTitles https:// twitter.com/AwkwardMuslim/ status/940215887335972864 …";;;#SaudiMovieTitles;"940216536907759616";https://twitter.com/HackemSackem/status/940216536907759616
dnmaish;2017-12-11 15:47;0;0;"#SaudiMovieTitles Oman on Fire";;;#SaudiMovieTitles;"940216441172910080";https://twitter.com/dnmaish/status/940216441172910080
jimspc;2017-12-11 15:46;0;0;"50 First Kurma #SaudiMovieTitles";;;#SaudiMovieTitles;"940216341641883648";https://twitter.com/jimspc/status/940216341641883648
theexiledsaint;2017-12-11 15:46;0;0;"Yeah and all the films will be 20 mins long after all the cuts..... #SaudiMovieTitles";;;#SaudiMovieTitles;"940216330480885761";https://twitter.com/theexiledsaint/status/940216330480885761
Alishba__;2017-12-11 15:46;0;0;"Ohh.. "Lipstick Under my Burkha" has Already taken by Bollywood. #SaudiMovieTitles";;;#SaudiMovieTitles;"940216244359311360";https://twitter.com/Alishba__/status/940216244359311360
abdulsamad_26;2017-12-11 15:46;0;0;"Pumping Petrol #SaudiMovieTitles";;;#SaudiMovieTitles;"940216120392347648";https://twitter.com/abdulsamad_26/status/940216120392347648
AwkwardMuslim;2017-12-11 15:45;161;213;"High School Muezzin #SaudiMovieTitles";;;#SaudiMovieTitles;"940216085596590080";https://twitter.com/AwkwardMuslim/status/940216085596590080
jimspc;2017-12-11 15:45;7;6;"“Habibi! Where’s my camel?” #SaudiMovieTitles";;;#SaudiMovieTitles;"940216079032262668";https://twitter.com/jimspc/status/940216079032262668
Sul_m11;2017-12-11 15:45;0;0;"Beauty and the shiekh #SaudiMovieTitles";;;#SaudiMovieTitles;"940216052142587904";https://twitter.com/Sul_m11/status/940216052142587904
Erbdoul_ringim;2017-12-11 15:45;0;0;"The Real Housewives of Riyadh. #SaudiMovieTitles";;;#SaudiMovieTitles;"940215981040898048";https://twitter.com/Erbdoul_ringim/status/940215981040898048
RAOkhushbakht;2017-12-11 15:45;0;1;"#SaudiMovieTitles kingsman:the golden abayaa";;;#SaudiMovieTitles;"940215969422639104";https://twitter.com/RAOkhushbakht/status/940215969422639104
rishu_1809;2017-12-11 15:45;1;2;"#SaudiMovieTitles Men in White pic.twitter.com/4pd7ZMhfHw";;;#SaudiMovieTitles;"940215929790590976";https://twitter.com/rishu_1809/status/940215929790590976
sands_echo;2017-12-11 15:45;0;0;"Ritz battle #SaudiMovieTitles pic.twitter.com/EmNHz4QAuL";;;#SaudiMovieTitles;"940215911499337728";https://twitter.com/sands_echo/status/940215911499337728
AwkwardMuslim;2017-12-11 15:45;86;114;"Night at the Masjid: Secret of the Thobe #SaudiMovieTitles";;;#SaudiMovieTitles;"940215887335972864";https://twitter.com/AwkwardMuslim/status/940215887335972864
nizambakeri;2017-12-11 15:44;0;1;"Wahabee Movie #SaudiMovieTitles";;;#SaudiMovieTitles;"940215765571026944";https://twitter.com/nizambakeri/status/940215765571026944
Erbdoul_ringim;2017-12-11 15:44;0;0;"Salman Abdulrahman, The Saudi Arabian Hero. #SaudiMovieTitles";;;#SaudiMovieTitles;"940215686583996417";https://twitter.com/Erbdoul_ringim/status/940215686583996417
KelvinKayy;2017-12-11 15:44;3;1;"50 First شوفة شرعية #SaudiMovieTitles";;;#SaudiMovieTitles;"940215683794776064";https://twitter.com/KelvinKayy/status/940215683794776064
SirTuftonBufton;2017-12-11 15:44;0;0;"@LibyaLiberty Mullaholland Drive #SaudiMovieTitles";;@LibyaLiberty;#SaudiMovieTitles;"940215596729462784";https://twitter.com/SirTuftonBufton/status/940215596729462784
adworldchannel;2017-12-11 15:43;1;2;"Gulf Fiction #SaudiMovieTitles";;;#SaudiMovieTitles;"940215475224559616";https://twitter.com/adworldchannel/status/940215475224559616
DeeDeeQue;2017-12-11 15:43;3;28;"Hejaz Not That Into You #SaudiMovieTitles";;;#SaudiMovieTitles;"940215393246961664";https://twitter.com/DeeDeeQue/status/940215393246961664
WJDAN_03;2017-12-11 15:43;0;0;"كلهم اجانب خير ان شاءالله حنا بس نطقطق على انفسنا #SaudiMovieTitles";;;#SaudiMovieTitles;"940215373852479488";https://twitter.com/WJDAN_03/status/940215373852479488
lowkey_immortaL;2017-12-11 15:42;0;0;"#SaudiMovieTitles spiderman the believer pic.twitter.com/szGgF0W4gy";;;#SaudiMovieTitles;"940215175751389184";https://twitter.com/lowkey_immortaL/status/940215175751389184
Sultan_asr;2017-12-11 15:42;1;4;"The Saudi Job #SaudiMovieTitles";;;#SaudiMovieTitles;"940215145220984832";https://twitter.com/Sultan_asr/status/940215145220984832
itsfaizan;2017-12-11 15:42;40;60;"Assassin's Eid #SaudiMovieTitles https:// twitter.com/AwkwardMuslim/ status/940214415957340160 …";;;#SaudiMovieTitles;"940215133846065152";https://twitter.com/itsfaizan/status/940215133846065152
Mordisian;2017-12-11 15:42;13;19;"Sheikh Wars: Return of the Jeddah #SaudiMovieTitles";;;#SaudiMovieTitles;"940215117312008192";https://twitter.com/Mordisian/status/940215117312008192
An8elLa;2017-12-11 15:41;0;0;"#SaudiMovieTitles taxi captain";;;#SaudiMovieTitles;"940215078858772480";https://twitter.com/An8elLa/status/940215078858772480
Kalorish;2017-12-11 15:41;0;0;"Breaking Fast #SaudiMovieTitles";;;#SaudiMovieTitles;"940215031932903424";https://twitter.com/Kalorish/status/940215031932903424
English_Libyan;2017-12-11 15:41;18;41;"12 years a shiekh #SaudiMovieTitles";;;#SaudiMovieTitles;"940214988416921605";https://twitter.com/English_Libyan/status/940214988416921605
issy325is;2017-12-11 15:41;8;8;"Captain Arabia : We don't have winter Soldier #SaudiMovieTitles";;;#SaudiMovieTitles;"940214958587105280";https://twitter.com/issy325is/status/940214958587105280
Hasanpatel;2017-12-11 15:41;0;0;"#SaudiMovieTitles only one more rather than “the magnificent seven” you get “the Sudairi Seven”";;;#SaudiMovieTitles;"940214906652995585";https://twitter.com/Hasanpatel/status/940214906652995585
adworldchannel;2017-12-11 15:41;0;1;"The Shawarma Redemption #SaudiMovieTitles https:// twitter.com/nickwizzo/stat us/940186698968977414 …";;;#SaudiMovieTitles;"940214885241167873";https://twitter.com/adworldchannel/status/940214885241167873
GenieOfAwesome;2017-12-11 15:41;18;66;"Dude Wheres My Camel #SaudiMovieTitles";;;#SaudiMovieTitles;"940214839460347912";https://twitter.com/GenieOfAwesome/status/940214839460347912
Kalorish;2017-12-11 15:40;0;0;"Ps. Cover your face #SaudiMovieTitles";;;#SaudiMovieTitles;"940214808573595648";https://twitter.com/Kalorish/status/940214808573595648
yaanu_;2017-12-11 15:40;1;0;"Salman aa nulaa #SaudiMovieTitles";;;#SaudiMovieTitles;"940214804970475520";https://twitter.com/yaanu_/status/940214804970475520
almasjidiy;2017-12-11 15:40;0;0;"I see.. this is why #SaudiMovieTitles exist lol https:// twitter.com/AP/status/9401 43759425236992 …";;;#SaudiMovieTitles;"940214781331382272";https://twitter.com/almasjidiy/status/940214781331382272
WJDAN_03;2017-12-11 15:40;0;1;"fast & furious : one last night before eid #SaudiMovieTitles";;;#SaudiMovieTitles;"940214663656214528";https://twitter.com/WJDAN_03/status/940214663656214528
KHavlicka;2017-12-11 15:39;0;1;"Saúdové příští rok otevřou kina po celé zemi a odpověď Twitteru je jako vždy zábavná! Více na #SaudiMovieTitles https:// twitter.com/iamDezi007/sta tus/940203722663219200 …";;;#SaudiMovieTitles;"940214583314305024";https://twitter.com/KHavlicka/status/940214583314305024
Mordisian;2017-12-11 15:39;0;0;"Men in White #SaudiMovieTitles";;;#SaudiMovieTitles;"940214560409116672";https://twitter.com/Mordisian/status/940214560409116672
abdelmalik92;2017-12-11 15:39;2;1;"Return of the Jeddah #SaudiMovieTitles";;;#SaudiMovieTitles;"940214549000675329";https://twitter.com/abdelmalik92/status/940214549000675329
plaidjohanna;2017-12-11 15:39;0;0;"MILLION DOLLAR PAINTING #SaudiMovieTitles @LibyaLiberty";;@LibyaLiberty;#SaudiMovieTitles;"940214420579512320";https://twitter.com/plaidjohanna/status/940214420579512320
AwkwardMuslim;2017-12-11 15:39;27;36;"The Land Before Suhoor #SaudiMovieTitles";;;#SaudiMovieTitles;"940214415957340160";https://twitter.com/AwkwardMuslim/status/940214415957340160
s_hejres;2017-12-11 15:39;2;0;"#SaudiMovieTitles Attack on Shaytan";;;#SaudiMovieTitles;"940214398903357445";https://twitter.com/s_hejres/status/940214398903357445
anovaconsulting;2017-12-11 15:39;0;0;"Dune #SaudiMovieTitles";;;#SaudiMovieTitles;"940214392238559232";https://twitter.com/anovaconsulting/status/940214392238559232
Kalorish;2017-12-11 15:39;1;5;"Fifty shades of Abayas #SaudiMovieTitles";;;#SaudiMovieTitles;"940214356305948675";https://twitter.com/Kalorish/status/940214356305948675
AmaniAAJ;2017-12-11 15:38;11;34;"Gone with the camels #SaudiMovieTitles Photo by @AL_SABT pic.twitter.com/2KEZKEPUMF";;@AL_SABT;#SaudiMovieTitles;"940214330624233473";https://twitter.com/AmaniAAJ/status/940214330624233473
SMNajam;2017-12-11 15:38;0;0;"Ham Fatwa De Chukay Sanam #saudimovietitles";;;#saudimovietitles;"940214284038148097";https://twitter.com/SMNajam/status/940214284038148097
Amr2Omer;2017-12-11 15:38;0;1;"Kingsmen & dancing with president #SaudiMovieTitles pic.twitter.com/bWajZnO8Yw";;;#SaudiMovieTitles;"940214276106661889";https://twitter.com/Amr2Omer/status/940214276106661889
LeonidasBatman;2017-12-11 15:38;1;1;"#SaudiMovieTitles Saudis can't hump Coz Pakistani Scots do it better";;;#SaudiMovieTitles;"940214251796553730";https://twitter.com/LeonidasBatman/status/940214251796553730
TheFakeRaezal;2017-12-11 15:38;0;0;"Fast and Furious: Ramadan #SaudiMovieTitles https:// twitter.com/AwkwardMuslim/ status/940212515606355968 …";;;#SaudiMovieTitles;"940214238915653633";https://twitter.com/TheFakeRaezal/status/940214238915653633
Aadzy99;2017-12-11 15:38;0;0;"War of the planet of the apas #SaudiMovieTitles";;;#SaudiMovieTitles;"940214207122898944";https://twitter.com/Aadzy99/status/940214207122898944
fenhenhouse;2017-12-11 15:38;1;2;"#saudimovietitles The Hijra: an unexpected journey";;;#saudimovietitles;"940214087660826624";https://twitter.com/fenhenhouse/status/940214087660826624
nanoosx_;2017-12-11 15:37;0;0;"The mtwa'a, the Dashir and the ugly #SaudiMovieTitles";;;#SaudiMovieTitles;"940214058149666816";https://twitter.com/nanoosx_/status/940214058149666816
Poomps1;2017-12-11 15:37;0;0;"Saff’ House #SaudiMovieTitles";;;#SaudiMovieTitles;"940214031276756992";https://twitter.com/Poomps1/status/940214031276756992
Hypnotic_medico;2017-12-11 15:37;0;0;"Pirates of Arabia:Saudis Tell No Tales #SaudiMovieTitles";;;#SaudiMovieTitles;"940213975916085248";https://twitter.com/Hypnotic_medico/status/940213975916085248
BuddhasHag;2017-12-11 15:37;12;6;"فيفتي شيدز اوف ايش لابسه؟ #SaudiMovieTitles";;;#SaudiMovieTitles;"940213967800164353";https://twitter.com/BuddhasHag/status/940213967800164353
indralana_;2017-12-11 15:37;0;2;"Before iftar. #SaudiMovieTitles";;;#SaudiMovieTitles;"940213933431857157";https://twitter.com/indralana_/status/940213933431857157
SMNajam;2017-12-11 15:37;0;0;"Gone in 0.6 Seconds #saudimovietitles";;;#saudimovietitles;"940213924716318720";https://twitter.com/SMNajam/status/940213924716318720
yaanu_;2017-12-11 15:37;0;0;"Kal Yemen Ho Na Ho #SaudiMovieTitles";;;#SaudiMovieTitles;"940213908865933312";https://twitter.com/yaanu_/status/940213908865933312
ChrisSheridan34;2017-12-11 15:37;0;2;"Blame it on Riyadh Crown Prince of Tides Thelma and Hafeez #SaudiMovieTitles";;;#SaudiMovieTitles;"940213894915805184";https://twitter.com/ChrisSheridan34/status/940213894915805184
fenhenhouse;2017-12-11 15:36;0;0;"#saudimovietitles Finding Dawah";;;#saudimovietitles;"940213825009274881";https://twitter.com/fenhenhouse/status/940213825009274881
